ID,Name,State,Year,Month,Precipitation,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-085,Santa Clara County,California,2016,August,0.02,-0.03,88,0.05
CA-087,Santa Cruz County,California,2016,August,0.03,-0.02,88,0.05
CA-089,Shasta County,California,2016,August,0.01,-0.24,26,0.25
CA-091,Sierra County,California,2016,August,0.08,-0.2,49,0.28
CA-093,Siskiyou County,California,2016,August,0.01,-0.36,9,0.37
CA-095,Solano County,California,2016,August,0,-0.03,1,0.03
CA-097,Sonoma County,California,2016,August,0.01,-0.06,78,0.07
CA-099,Stanislaus County,California,2016,August,0,-0.01,1,0.01
CA-101,Sutter County,California,2016,August,0,-0.03,1,0.03
CA-103,Tehama County,California,2016,August,0,-0.16,1,0.16
CA-105,Trinity County,California,2016,August,0.01,-0.29,22,0.3
CA-107,Tulare County,California,2016,August,0.03,-0.14,47,0.17
CA-109,Tuolumne County,California,2016,August,0.02,-0.17,23,0.19
CA-111,Ventura County,California,2016,August,0,-0.05,1,0.05
CA-113,Yolo County,California,2016,August,0,-0.02,1,0.02
CA-115,Yuba County,California,2016,August,0,-0.07,1,0.07
CA-001,Alameda County,California,2016,September,0,-0.22,1,0.22
CA-003,Alpine County,California,2016,September,0.32,-0.51,53,0.83
CA-005,Amador County,California,2016,September,0.05,-0.5,29,0.55
CA-007,Butte County,California,2016,September,0.01,-0.64,16,0.65
CA-009,Calaveras County,California,2016,September,0.03,-0.44,28,0.47
CA-011,Colusa County,California,2016,September,0,-0.27,1,0.27
CA-013,Contra Costa County,California,2016,September,0,-0.19,1,0.19
CA-015,Del Norte County,California,2016,September,0.06,-1.72,11,1.78
CA-017,El Dorado County,California,2016,September,0.09,-0.65,31,0.74
CA-019,Fresno County,California,2016,September,0.07,-0.32,46,0.39
CA-021,Glenn County,California,2016,September,0,-0.38,1,0.38
CA-023,Humboldt County,California,2016,September,0.04,-1.03,10,1.07
CA-025,Imperial County,California,2016,September,0.2,-0.07,81,0.27
CA-027,Inyo County,California,2016,September,0.02,-0.26,26,0.28
CA-029,Kern County,California,2016,September,0,-0.18,1,0.18
CA-031,Kings County,California,2016,September,0,-0.13,1,0.13
CA-033,Lake County,California,2016,September,0,-0.49,1,0.49
CA-035,Lassen County,California,2016,September,0.04,-0.59,15,0.63
CA-037,Los Angeles County,California,2016,September,0.01,-0.2,29,0.21
CA-039,Madera County,California,2016,September,0.08,-0.33,48,0.41
CA-041,Marin County,California,2016,September,0,-0.3,1,0.3
CA-043,Mariposa County,California,2016,September,0.05,-0.47,34,0.52
CA-045,Mendocino County,California,2016,September,0.02,-0.64,18,0.66
CA-047,Merced County,California,2016,September,0,-0.16,1,0.16
CA-049,Modoc County,California,2016,September,0.07,-0.62,13,0.69
CA-051,Mono County,California,2016,September,0.28,-0.25,59,0.53
CA-053,Monterey County,California,2016,September,0,-0.2,1,0.2
CA-055,Napa County,California,2016,September,0,-0.29,1,0.29
CA-057,Nevada County,California,2016,September,0.04,-0.76,16,0.8
CA-059,Orange County,California,2016,September,0.04,-0.16,71,0.2
CA-061,Placer County,California,2016,September,0.06,-0.65,23,0.71
CA-063,Plumas County,California,2016,September,0.08,-0.76,27,0.84
CA-065,Riverside County,California,2016,September,0.49,0.15,100,0.34
CA-067,Sacramento County,California,2016,September,0,-0.22,1,0.22
CA-069,San Benito County,California,2016,September,0,-0.2,1,0.2
CA-071,San Bernardino County,California,2016,September,0.18,-0.16,68,0.34
CA-073,San Diego County,California,2016,September,0.7,0.42,117,0.28
CA-075,San Francisco County,California,2016,September,0,-0.25,1,0.25
CA-077,San Joaquin County,California,2016,September,0,-0.19,1,0.19
CA-079,San Luis Obispo County,California,2016,September,0,-0.18,1,0.18
CA-081,San Mateo County,California,2016,September,0,-0.26,1,0.26
CA-083,Santa Barbara County,California,2016,September,0,-0.16,1,0.16
CA-085,Santa Clara County,California,2016,September,0,-0.24,1,0.24
CA-087,Santa Cruz County,California,2016,September,0.01,-0.27,27,0.28
CA-089,Shasta County,California,2016,September,0.01,-0.86,8,0.87
CA-091,Sierra County,California,2016,September,0.05,-0.82,19,0.87
CA-093,Siskiyou County,California,2016,September,0.08,-0.86,11,0.94
CA-095,Solano County,California,2016,September,0,-0.2,1,0.2
CA-097,Sonoma County,California,2016,September,0,-0.39,1,0.39
CA-099,Stanislaus County,California,2016,September,0,-0.17,1,0.17
CA-101,Sutter County,California,2016,September,0,-0.27,1,0.27
CA-103,Tehama County,California,2016,September,0.02,-0.61,18,0.63
CA-105,Trinity County,California,2016,September,0.02,-0.96,6,0.98
CA-107,Tulare County,California,2016,September,0,-0.37,1,0.37
CA-109,Tuolumne County,California,2016,September,0.17,-0.57,39,0.74
CA-111,Ventura County,California,2016,September,0,-0.22,1,0.22
CA-113,Yolo County,California,2016,September,0,-0.22,1,0.22
CA-115,Yuba County,California,2016,September,0.01,-0.5,16,0.51
CA-001,Alameda County,California,2016,October,3.65,2.74,127,0.92
CA-003,Alpine County,California,2016,October,8.87,7.03,130,1.84
CA-005,Amador County,California,2016,October,7.44,5.64,129,1.8
CA-007,Butte County,California,2016,October,9.1,6.71,128,2.39
CA-009,Calaveras County,California,2016,October,7.31,5.55,129,1.76
CA-011,Colusa County,California,2016,October,2.73,1.62,115,1.11
CA-013,Contra Costa County,California,2016,October,3.05,2.17,124,0.88
CA-015,Del Norte County,California,2016,October,22.7,17.17,129,5.53
CA-017,El Dorado County,California,2016,October,10.29,7.95,128,2.34
CA-019,Fresno County,California,2016,October,1.78,0.91,110,0.87
CA-021,Glenn County,California,2016,October,2.94,1.6,113,1.34
CA-023,Humboldt County,California,2016,October,15.75,11.74,129,4.01
CA-025,Imperial County,California,2016,October,0.06,-0.18,70,0.24
CA-027,Inyo County,California,2016,October,0.31,-0.01,77,0.32
CA-029,Kern County,California,2016,October,0.42,0.05,91,0.37
CA-031,Kings County,California,2016,October,0.74,0.38,109,0.36
CA-033,Lake County,California,2016,October,7.48,5.2,125,2.28
CA-035,Lassen County,California,2016,October,3.71,2.42,127,1.29
CA-037,Los Angeles County,California,2016,October,0.48,-0.03,87,0.51
CA-039,Madera County,California,2016,October,2.44,1.36,112,1.08
CA-041,Marin County,California,2016,October,6.33,4.59,126,1.74
CA-043,Mariposa County,California,2016,October,4.5,2.94,123,1.56
CA-045,Mendocino County,California,2016,October,9.32,6.44,126,2.88
CA-047,Merced County,California,2016,October,1.63,1.11,126,0.52
CA-049,Modoc County,California,2016,October,2.61,1.36,121,1.25
CA-051,Mono County,California,2016,October,2.53,1.73,125,0.8
CA-053,Monterey County,California,2016,October,2.31,1.57,122,0.74
CA-055,Napa County,California,2016,October,5.39,3.89,127,1.5
CA-057,Nevada County,California,2016,October,12.31,9.56,128,2.75
CA-059,Orange County,California,2016,October,0.63,0.15,99,0.48
CA-061,Placer County,California,2016,October,10.95,8.46,128,2.49
CA-063,Plumas County,California,2016,October,8.86,6.5,127,2.36
CA-065,Riverside County,California,2016,October,0.37,-0.04,83,0.41
CA-067,Sacramento County,California,2016,October,3.91,3,127,0.91
CA-069,San Benito County,California,2016,October,2,1.34,124,0.66
CA-071,San Bernardino County,California,2016,October,0.53,0.16,97,0.37
CA-073,San Diego County,California,2016,October,0.17,-0.43,49,0.6
CA-075,San Francisco County,California,2016,October,3.63,2.43,125,1.2
CA-077,San Joaquin County,California,2016,October,2.86,2.17,128,0.69
CA-079,San Luis Obispo County,California,2016,October,1.74,1.08,117,0.66
CA-081,San Mateo County,California,2016,October,4.78,3.44,126,1.34
CA-083,Santa Barbara County,California,2016,October,1.11,0.45,105,0.66
CA-085,Santa Clara County,California,2016,October,3.96,2.93,125,1.03
CA-087,Santa Cruz County,California,2016,October,5.4,3.98,124,1.43
CA-089,Shasta County,California,2016,October,9.56,7.06,129,2.5
CA-091,Sierra County,California,2016,October,11.85,9.25,128,2.6
CA-093,Siskiyou County,California,2016,October,10.35,7.74,128,2.61
CA-095,Solano County,California,2016,October,2.94,2.01,126,0.93
CA-097,Sonoma County,California,2016,October,8.13,5.99,127,2.14
CA-099,Stanislaus County,California,2016,October,2.54,1.91,128,0.63
CA-101,Sutter County,California,2016,October,2.65,1.63,123,1.02
CA-103,Tehama County,California,2016,October,7.15,5.02,127,2.13
CA-105,Trinity County,California,2016,October,14.03,10.54,129,3.49
CA-107,Tulare County,California,2016,October,1.29,0.41,93,0.88
CA-109,Tuolumne County,California,2016,October,8.02,5.96,129,2.06
CA-111,Ventura County,California,2016,October,0.71,0.1,92,0.61
CA-113,Yolo County,California,2016,October,2.93,1.99,123,0.94
CA-115,Yuba County,California,2016,October,7.42,5.44,127,1.98
CA-001,Alameda County,California,2016,November,1.48,-0.63,59,2.11
CA-003,Alpine County,California,2016,November,1.93,-1.87,41,3.8
CA-005,Amador County,California,2016,November,3.49,-0.5,71,3.99
CA-007,Butte County,California,2016,November,4.22,-1.13,67,5.35
CA-009,Calaveras County,California,2016,November,3.69,-0.13,78,3.82
CA-011,Colusa County,California,2016,November,3.12,0.58,87,2.54
CA-013,Contra Costa County,California,2016,November,1.39,-0.67,57,2.06
CA-015,Del Norte County,California,2016,November,11.84,-0.05,78,11.89
CA-017,El Dorado County,California,2016,November,4.01,-1.02,67,5.03
CA-019,Fresno County,California,2016,November,1.4,-0.46,59,1.86
CA-021,Glenn County,California,2016,November,3,-0.06,77,3.06
CA-023,Humboldt County,California,2016,November,8.89,-0.23,79,9.12
CA-025,Imperial County,California,2016,November,0.03,-0.18,50,0.21
CA-027,Inyo County,California,2016,November,0.18,-0.3,54,0.48
CA-029,Kern County,California,2016,November,0.73,-0.05,76,0.78
CA-031,Kings County,California,2016,November,0.87,0.21,89,0.66
CA-033,Lake County,California,2016,November,5.18,0.04,77,5.14
CA-035,Lassen County,California,2016,November,1.56,-0.69,55,2.25
CA-037,Los Angeles County,California,2016,November,1.08,-0.21,76,1.29
CA-039,Madera County,California,2016,November,1.71,-0.63,65,2.34
CA-041,Marin County,California,2016,November,4.04,-0.35,73,4.39
CA-043,Mariposa County,California,2016,November,2.28,-1.15,61,3.43
CA-045,Mendocino County,California,2016,November,7.65,0.97,86,6.68
CA-047,Merced County,California,2016,November,0.8,-0.38,60,1.18
CA-049,Modoc County,California,2016,November,1.19,-0.91,36,2.1
CA-051,Mono County,California,2016,November,0.46,-1.02,29,1.48
CA-053,Monterey County,California,2016,November,1.95,-0.01,77,1.96
CA-055,Napa County,California,2016,November,2.74,-0.8,66,3.54
CA-057,Nevada County,California,2016,November,5.48,-0.47,81,5.95
CA-059,Orange County,California,2016,November,1.2,0.01,82,1.19
CA-061,Placer County,California,2016,November,4.25,-1.1,67,5.35
CA-063,Plumas County,California,2016,November,3.76,-1.1,70,4.86
CA-065,Riverside County,California,2016,November,0.52,-0.12,71,0.64
CA-067,Sacramento County,California,2016,November,1.57,-0.54,64,2.11
CA-069,San Benito County,California,2016,November,1.52,-0.15,73,1.67
CA-071,San Bernardino County,California,2016,November,0.24,-0.26,56,0.5
CA-073,San Diego County,California,2016,November,1.17,-0.02,81,1.19
CA-075,San Francisco County,California,2016,November,2.31,-0.58,66,2.89
CA-077,San Joaquin County,California,2016,November,1.43,-0.09,72,1.52
CA-079,San Luis Obispo County,California,2016,November,1.67,0.14,83,1.53
CA-081,San Mateo County,California,2016,November,2.51,-0.65,68,3.16
CA-083,Santa Barbara County,California,2016,November,1.51,-0.14,74,1.65
CA-085,Santa Clara County,California,2016,November,2.26,-0.21,73,2.47
CA-087,Santa Cruz County,California,2016,November,3.05,-0.52,69,3.57
CA-089,Shasta County,California,2016,November,5.82,0.46,81,5.36
CA-091,Sierra County,California,2016,November,4.13,-1.23,68,5.36
CA-093,Siskiyou County,California,2016,November,3.98,-1.42,60,5.4
CA-095,Solano County,California,2016,November,1.55,-0.67,57,2.22
CA-097,Sonoma County,California,2016,November,5.1,-0.11,79,5.21
CA-099,Stanislaus County,California,2016,November,1.2,-0.26,72,1.46
CA-101,Sutter County,California,2016,November,1.59,-0.65,58,2.24
CA-103,Tehama County,California,2016,November,5.1,0.56,85,4.54
CA-105,Trinity County,California,2016,November,7.35,-0.5,75,7.85
CA-107,Tulare County,California,2016,November,1.07,-0.86,54,1.93
CA-109,Tuolumne County,California,2016,November,2.88,-1.45,56,4.33
CA-111,Ventura County,California,2016,November,1.15,-0.54,68,1.69
CA-113,Yolo County,California,2016,November,1.65,-0.59,60,2.24
CA-115,Yuba County,California,2016,November,3.6,-0.97,62,4.57
CA-001,Alameda County,California,2016,December,3.5,0.28,79,3.22
CA-003,Alpine County,California,2016,December,6.71,1.01,83,5.7
CA-005,Amador County,California,2016,December,6.3,0.8,81,5.5
CA-007,Butte County,California,2016,December,9.88,2.3,93,7.58
CA-009,Calaveras County,California,2016,December,6.39,1.08,81,5.31
CA-011,Colusa County,California,2016,December,3.98,-0.18,72,4.16
CA-013,Contra Costa County,California,2016,December,3.36,0.15,76,3.21
CA-015,Del Norte County,California,2016,December,16.58,3.18,88,13.4
CA-017,El Dorado County,California,2016,December,8.23,1.12,82,7.11
CA-019,Fresno County,California,2016,December,3.49,0.51,87,2.98
CA-021,Glenn County,California,2016,December,4.49,-0.22,70,4.71
CA-023,Humboldt County,California,2016,December,11.05,-0.12,70,11.17
CA-025,Imperial County,California,2016,December,1.39,0.84,118,0.55
CA-027,Inyo County,California,2016,December,0.87,0.09,88,0.78
CA-029,Kern County,California,2016,December,2.56,1.23,111,1.33
CA-031,Kings County,California,2016,December,1.33,0.24,86,1.09
CA-033,Lake County,California,2016,December,9.39,1.24,80,8.15
CA-035,Lassen County,California,2016,December,4.08,1.08,95,3
CA-037,Los Angeles County,California,2016,December,4.03,1.6,99,2.43
CA-039,Madera County,California,2016,December,4.61,1.1,92,3.51
CA-041,Marin County,California,2016,December,7.07,0.69,78,6.38
CA-043,Mariposa County,California,2016,December,6.82,1.63,92,5.19
CA-045,Mendocino County,California,2016,December,10.19,0.8,82,9.4
CA-047,Merced County,California,2016,December,1.71,-0.07,69,1.78
CA-049,Modoc County,California,2016,December,3.26,0.93,100,2.33
CA-051,Mono County,California,2016,December,2.26,0.06,87,2.2
CA-053,Monterey County,California,2016,December,2.73,-0.7,63,3.43
CA-055,Napa County,California,2016,December,5.84,0.2,79,5.64
CA-057,Nevada County,California,2016,December,11.22,3.18,93,8.04
CA-059,Orange County,California,2016,December,4.35,2.26,113,2.09
CA-061,Placer County,California,2016,December,9.75,2.43,88,7.32
CA-063,Plumas County,California,2016,December,8.39,1.76,87,6.63
CA-065,Riverside County,California,2016,December,2.81,1.58,115,1.23
CA-067,Sacramento County,California,2016,December,3.23,0.28,77,2.95
CA-069,San Benito County,California,2016,December,1.89,-0.92,55,2.81
CA-071,San Bernardino County,California,2016,December,2.1,1.22,118,0.88
CA-073,San Diego County,California,2016,December,4.2,2.02,112,2.18
CA-075,San Francisco County,California,2016,December,5.54,1.25,91,4.29
CA-077,San Joaquin County,California,2016,December,2.31,0.03,74,2.28
CA-079,San Luis Obispo County,California,2016,December,2.75,-0.09,73,2.84
CA-081,San Mateo County,California,2016,December,5.4,0.29,76,5.11
CA-083,Santa Barbara County,California,2016,December,3.31,0.42,85,2.89
CA-085,Santa Clara County,California,2016,December,4.19,0.08,75,4.11
CA-087,Santa Cruz County,California,2016,December,7.03,1.03,81,6
CA-089,Shasta County,California,2016,December,8.33,1.66,88,6.67
CA-091,Sierra County,California,2016,December,10.55,3.34,97,7.21
CA-093,Siskiyou County,California,2016,December,6.44,0.09,77,6.35
CA-095,Solano County,California,2016,December,3.8,0.3,79,3.5
CA-097,Sonoma County,California,2016,December,7.92,0.36,77,7.56
CA-099,Stanislaus County,California,2016,December,2.28,0.06,73,2.22
CA-101,Sutter County,California,2016,December,3.14,-0.05,74,3.19
CA-103,Tehama County,California,2016,December,7.33,1.15,86,6.18
CA-105,Trinity County,California,2016,December,10.07,0.02,75,10.05
CA-107,Tulare County,California,2016,December,4.65,1.31,97,3.34
CA-109,Tuolumne County,California,2016,December,8.33,1.96,89,6.37
CA-111,Ventura County,California,2016,December,4.65,1.47,94,3.18
CA-113,Yolo County,California,2016,December,3.7,0.09,77,3.62
CA-115,Yuba County,California,2016,December,7.68,1.5,88,6.18
CA-001,Alameda County,California,2017,January,9.38,5.41,127,3.97
CA-003,Alpine County,California,2017,January,22.13,15.53,129,6.6
CA-005,Amador County,California,2017,January,18.68,11.98,129,6.7
CA-007,Butte County,California,2017,January,16.25,7.52,118,8.73
CA-009,Calaveras County,California,2017,January,17.72,11.06,129,6.66
CA-011,Colusa County,California,2017,January,10.07,5.61,124,4.46
CA-013,Contra Costa County,California,2017,January,10.68,6.59,127,4.09
CA-015,Del Norte County,California,2017,January,19.87,5.97,112,13.9
CA-017,El Dorado County,California,2017,January,24.56,16.13,129,8.43
CA-019,Fresno County,California,2017,January,12.17,8.42,130,3.75
CA-021,Glenn County,California,2017,January,10.5,5.34,119,5.16
CA-023,Humboldt County,California,2017,January,18.42,6.76,112,11.66
CA-025,Imperial County,California,2017,January,1.11,0.58,113,0.53
CA-027,Inyo County,California,2017,January,3.87,2.84,129,1.03
CA-029,Kern County,California,2017,January,5.12,3.36,127,1.76
CA-031,Kings County,California,2017,January,3.74,2.21,124,1.53
CA-033,Lake County,California,2017,January,22.13,13.08,127,9.05
CA-035,Lassen County,California,2017,January,7.83,4.5,122,3.33
CA-037,Los Angeles County,California,2017,January,7.83,4.54,119,3.29
CA-039,Madera County,California,2017,January,11.94,7.5,126,4.44
CA-041,Marin County,California,2017,January,17.01,9.22,124,7.79
CA-043,Mariposa County,California,2017,January,14.89,8.52,122,6.37
CA-045,Mendocino County,California,2017,January,20.27,9.8,124,10.47
CA-047,Merced County,California,2017,January,5.81,3.55,124,2.26
CA-049,Modoc County,California,2017,January,4.59,1.89,113,2.7
CA-051,Mono County,California,2017,January,10.09,7.45,130,2.64
CA-053,Monterey County,California,2017,January,12.07,7.68,127,4.39
CA-055,Napa County,California,2017,January,17.81,10.94,128,6.87
CA-057,Nevada County,California,2017,January,26.44,16.83,129,9.61
CA-059,Orange County,California,2017,January,8.31,5.45,126,2.86
CA-061,Placer County,California,2017,January,25.03,16.32,129,8.71
CA-063,Plumas County,California,2017,January,20.55,12.79,127,7.76
CA-065,Riverside County,California,2017,January,4.09,2.55,120,1.54
