ID,Name,State,Year,Month,Temperature,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-073,San Diego County,California,2018,June,71.8,3.2,113,68.6
CA-075,San Francisco County,California,2018,June,60.9,1.5,99,59.4
CA-077,San Joaquin County,California,2018,June,74.2,2.9,112,71.3
CA-079,San Luis Obispo County,California,2018,June,68.2,2.5,104,65.7
CA-081,San Mateo County,California,2018,June,61.5,2.2,105,59.3
CA-083,Santa Barbara County,California,2018,June,64.9,2.8,107,62.1
CA-085,Santa Clara County,California,2018,June,66.9,2.7,110,64.2
CA-087,Santa Cruz County,California,2018,June,62.7,2.4,111,60.3
CA-089,Shasta County,California,2018,June,69,3.5,110,65.5
CA-091,Sierra County,California,2018,June,59.9,3,110,56.9
CA-093,Siskiyou County,California,2018,June,60.6,2.7,102,57.9
CA-095,Solano County,California,2018,June,71.2,2,103,69.2
CA-097,Sonoma County,California,2018,June,64.6,2.4,109,62.2
CA-099,Stanislaus County,California,2018,June,73.6,2.5,108,71.1
CA-101,Sutter County,California,2018,June,75.9,2.3,102,73.6
CA-103,Tehama County,California,2018,June,72.5,3.1,107,69.5
CA-105,Trinity County,California,2018,June,64.3,2.8,106,61.5
CA-107,Tulare County,California,2018,June,67.6,3.2,108,64.4
CA-109,Tuolumne County,California,2018,June,63,3.4,112,59.6
CA-111,Ventura County,California,2018,June,64.8,2.5,102,62.3
CA-113,Yolo County,California,2018,June,73.7,1.8,96,72
CA-115,Yuba County,California,2018,June,73.9,3,108,70.9
CA-001,Alameda County,California,2018,July,72.6,3.5,121,69.1
CA-003,Alpine County,California,2018,July,65.9,4.7,127,61.2
CA-005,Amador County,California,2018,July,79.8,5.7,127,74.1
CA-007,Butte County,California,2018,July,80.7,4.4,127,76.3
CA-009,Calaveras County,California,2018,July,80,5.2,127,74.8
CA-011,Colusa County,California,2018,July,81.5,3.8,126,77.7
CA-013,Contra Costa County,California,2018,July,74.7,4,124,70.7
CA-015,Del Norte County,California,2018,July,69.2,4.8,126,64.4
CA-017,El Dorado County,California,2018,July,75.8,5.1,127,70.7
CA-019,Fresno County,California,2018,July,77.6,5.3,127,72.3
CA-021,Glenn County,California,2018,July,80.9,3.5,124,77.4
CA-023,Humboldt County,California,2018,July,69.2,3.5,124,65.7
CA-025,Imperial County,California,2018,July,95.3,3.6,123,91.7
CA-027,Inyo County,California,2018,July,86.2,5.3,128,80.9
CA-029,Kern County,California,2018,July,84.9,5.3,127,79.6
CA-031,Kings County,California,2018,July,85.4,4.7,127,80.7
CA-033,Lake County,California,2018,July,78,4.8,128,73.2
CA-035,Lassen County,California,2018,July,71,5,126,66
CA-037,Los Angeles County,California,2018,July,80.8,6.6,130,74.2
CA-039,Madera County,California,2018,July,77.6,4.4,125,73.2
CA-041,Marin County,California,2018,July,62.8,2.2,113,60.6
CA-043,Mariposa County,California,2018,July,77.3,4.9,127,72.4
CA-045,Mendocino County,California,2018,July,71.8,3.9,127,67.9
CA-047,Merced County,California,2018,July,81.7,4.2,123,77.5
CA-049,Modoc County,California,2018,July,70.5,5,124,65.5
CA-051,Mono County,California,2018,July,67.5,4.8,127,62.7
CA-053,Monterey County,California,2018,July,73.8,5.2,129,68.6
CA-055,Napa County,California,2018,July,75.2,3.4,125,71.8
CA-057,Nevada County,California,2018,July,74,5.2,127,68.8
CA-059,Orange County,California,2018,July,77.6,6.4,129,71.2
CA-061,Placer County,California,2018,July,75.1,5,127,70.1
CA-063,Plumas County,California,2018,July,70.2,5.3,127,64.9
CA-065,Riverside County,California,2018,July,90,4.8,127,85.2
CA-067,Sacramento County,California,2018,July,79.9,3.9,123,76
CA-069,San Benito County,California,2018,July,77.9,5.9,129,72
CA-071,San Bernardino County,California,2018,July,90.4,4.4,128,86
CA-073,San Diego County,California,2018,July,80,5.2,128,74.8
CA-075,San Francisco County,California,2018,July,62.4,1.7,107,60.7
CA-077,San Joaquin County,California,2018,July,79.8,4.1,126,75.7
CA-079,San Luis Obispo County,California,2018,July,77,6,128,71
CA-081,San Mateo County,California,2018,July,65.2,3.4,125,61.8
CA-083,Santa Barbara County,California,2018,July,73.5,6.3,129,67.2
CA-085,Santa Clara County,California,2018,July,74.2,5.4,128,68.8
CA-087,Santa Cruz County,California,2018,July,67.9,4.6,128,63.3
CA-089,Shasta County,California,2018,July,78,5.3,128,72.7
CA-091,Sierra County,California,2018,July,69.3,5.3,128,64
CA-093,Siskiyou County,California,2018,July,71.5,5.5,126,66
CA-095,Solano County,California,2018,July,75.6,3,122,72.6
CA-097,Sonoma County,California,2018,July,68.6,3.1,127,65.5
CA-099,Stanislaus County,California,2018,July,80.8,4.5,126,76.3
CA-101,Sutter County,California,2018,July,81.9,3.7,125,78.2
CA-103,Tehama County,California,2018,July,81,4.6,127,76.4
CA-105,Trinity County,California,2018,July,74.4,5.3,127,69.1
CA-107,Tulare County,California,2018,July,76.6,5,127,71.6
CA-109,Tuolumne County,California,2018,July,71.8,4.7,127,67.1
CA-111,Ventura County,California,2018,July,75.5,7,130,68.5
CA-113,Yolo County,California,2018,July,79.7,3.1,121,76.6
CA-115,Yuba County,California,2018,July,81.6,4.9,127,76.7
CA-001,Alameda County,California,2018,August,69.8,0.9,88,68.9
CA-003,Alpine County,California,2018,August,62.8,2.5,112,60.3
CA-005,Amador County,California,2018,August,75.5,2.6,113,72.9
CA-007,Butte County,California,2018,August,75.4,0.7,77,74.7
CA-009,Calaveras County,California,2018,August,75.5,1.8,100,73.7
CA-011,Colusa County,California,2018,August,76.3,0.4,73,75.9
CA-013,Contra Costa County,California,2018,August,71.2,0.9,83,70.3
CA-015,Del Norte County,California,2018,August,66.2,1.7,104,64.5
CA-017,El Dorado County,California,2018,August,71.7,1.9,100,69.8
CA-019,Fresno County,California,2018,August,73.4,2.6,113,70.8
CA-021,Glenn County,California,2018,August,74.9,-0.8,39,75.7
CA-023,Humboldt County,California,2018,August,67.4,1.6,105,65.8
CA-025,Imperial County,California,2018,August,94.9,4.1,124,90.8
CA-027,Inyo County,California,2018,August,82.9,3.7,123,79.2
CA-029,Kern County,California,2018,August,80.8,2.5,115,78.3
CA-031,Kings County,California,2018,August,81.1,2.1,103,79.1
CA-033,Lake County,California,2018,August,73.4,1.3,99,72.1
CA-035,Lassen County,California,2018,August,67,2.4,102,64.6
CA-037,Los Angeles County,California,2018,August,78,4,124,74
CA-039,Madera County,California,2018,August,73.6,1.8,98,71.8
CA-041,Marin County,California,2018,August,61.9,0.6,81,61.3
CA-043,Mariposa County,California,2018,August,73.3,2,98,71.3
CA-045,Mendocino County,California,2018,August,68.4,0.6,84,67.8
CA-047,Merced County,California,2018,August,77,0.9,89,76.1
CA-049,Modoc County,California,2018,August,67,3,114,64
CA-051,Mono County,California,2018,August,64.2,2.9,120,61.3
CA-053,Monterey County,California,2018,August,70.8,2.5,115,68.3
CA-055,Napa County,California,2018,August,71.9,0.9,82,71
CA-057,Nevada County,California,2018,August,70.2,2.4,109,67.8
CA-059,Orange County,California,2018,August,76.6,4.2,126,72.4
CA-061,Placer County,California,2018,August,71.1,2,101,69.1
CA-063,Plumas County,California,2018,August,66.2,2.4,108,63.8
CA-065,Riverside County,California,2018,August,88.6,4.2,127,84.4
CA-067,Sacramento County,California,2018,August,75.3,0.4,74,74.9
CA-069,San Benito County,California,2018,August,73.9,2.5,111,71.4
CA-071,San Bernardino County,California,2018,August,88.2,3.9,127,84.3
CA-073,San Diego County,California,2018,August,79.3,4.2,127,75.1
CA-075,San Francisco County,California,2018,August,61.8,0.5,74,61.3
CA-077,San Joaquin County,California,2018,August,75.2,0.7,86,74.5
CA-079,San Luis Obispo County,California,2018,August,73.8,3,123,70.8
CA-081,San Mateo County,California,2018,August,64.1,1.8,102,62.3
CA-083,Santa Barbara County,California,2018,August,71.8,4.2,127,67.6
CA-085,Santa Clara County,California,2018,August,70.7,2.2,106,68.5
CA-087,Santa Cruz County,California,2018,August,65.9,2.2,109,63.7
CA-089,Shasta County,California,2018,August,73,1.5,92,71.5
CA-091,Sierra County,California,2018,August,65.6,2.6,111,63
CA-093,Siskiyou County,California,2018,August,68.4,3.2,114,65.2
CA-095,Solano County,California,2018,August,72.1,0.2,69,71.9
CA-097,Sonoma County,California,2018,August,66.9,1.3,96,65.6
CA-099,Stanislaus County,California,2018,August,76.1,1.1,95,75
CA-101,Sutter County,California,2018,August,76.7,0.2,69,76.5
CA-103,Tehama County,California,2018,August,75.3,0.3,64,75
CA-105,Trinity County,California,2018,August,70.4,1.8,105,68.6
CA-107,Tulare County,California,2018,August,72.8,2.5,114,70.3
CA-109,Tuolumne County,California,2018,August,68,1.7,97,66.3
CA-111,Ventura County,California,2018,August,73,4.1,123,68.9
CA-113,Yolo County,California,2018,August,74.4,-0.7,42,75.1
CA-115,Yuba County,California,2018,August,76.3,1.2,85,75.1
CA-001,Alameda County,California,2018,September,67.4,0.2,64,67.2
CA-003,Alpine County,California,2018,September,57.2,3,107,54.2
CA-005,Amador County,California,2018,September,70.9,2.6,106,68.3
CA-007,Butte County,California,2018,September,71.4,1.6,86,69.8
CA-009,Calaveras County,California,2018,September,71,2,99,69
CA-011,Colusa County,California,2018,September,71.9,0.6,70,71.3
CA-013,Contra Costa County,California,2018,September,69.4,0.9,79,68.5
CA-015,Del Norte County,California,2018,September,61.2,-0.2,59,61.4
CA-017,El Dorado County,California,2018,September,66.8,2.3,101,64.5
CA-019,Fresno County,California,2018,September,68.6,3.2,115,65.4
CA-021,Glenn County,California,2018,September,70.9,0.2,63,70.7
CA-023,Humboldt County,California,2018,September,63.2,0.3,62,62.9
CA-025,Imperial County,California,2018,September,90,4.9,128,85.1
CA-027,Inyo County,California,2018,September,76.1,4.2,122,71.9
CA-029,Kern County,California,2018,September,75.1,3.1,112,72
CA-031,Kings County,California,2018,September,75.9,2.3,104,73.6
CA-033,Lake County,California,2018,September,68.3,0.8,74,67.5
CA-035,Lassen County,California,2018,September,59,1.3,83,57.7
CA-037,Los Angeles County,California,2018,September,73.3,3.4,113,69.9
CA-039,Madera County,California,2018,September,68.6,2.4,106,66.2
CA-041,Marin County,California,2018,September,60.8,-0.8,40,61.6
CA-043,Mariposa County,California,2018,September,68.4,2.8,110,65.6
CA-045,Mendocino County,California,2018,September,64.9,0.1,58,64.8
CA-047,Merced County,California,2018,September,73.4,1.9,98,71.5
CA-049,Modoc County,California,2018,September,58.3,1.4,83,56.9
CA-051,Mono County,California,2018,September,57.6,3.3,114,54.3
CA-053,Monterey County,California,2018,September,67.2,1.2,88,66
CA-055,Napa County,California,2018,September,69,0.6,71,68.4
CA-057,Nevada County,California,2018,September,64.6,2,94,62.6
CA-059,Orange County,California,2018,September,72.6,2.2,102,70.4
CA-061,Placer County,California,2018,September,66,1.9,95,64.1
CA-063,Plumas County,California,2018,September,59.4,1.4,84,58
CA-065,Riverside County,California,2018,September,83.6,4.8,128,78.8
CA-067,Sacramento County,California,2018,September,72.4,0.9,80,71.5
CA-069,San Benito County,California,2018,September,69.8,2.1,100,67.7
CA-071,San Bernardino County,California,2018,September,82.4,4.9,127,77.5
CA-073,San Diego County,California,2018,September,74.8,3.5,116,71.3
CA-075,San Francisco County,California,2018,September,61.3,-0.6,47,61.9
CA-077,San Joaquin County,California,2018,September,71.8,0.8,78,71
CA-079,San Luis Obispo County,California,2018,September,69.7,2.4,109,67.3
CA-081,San Mateo County,California,2018,September,62.1,-0.2,56,62.3
CA-083,Santa Barbara County,California,2018,September,67.7,2.6,110,65.1
CA-085,Santa Clara County,California,2018,September,67.5,1.1,85,66.4
CA-087,Santa Cruz County,California,2018,September,63.3,0.1,59,63.2
CA-089,Shasta County,California,2018,September,67.4,1.5,83,65.9
CA-091,Sierra County,California,2018,September,59.4,1.9,93,57.5
CA-093,Siskiyou County,California,2018,September,60.6,1.2,83,59.4
CA-095,Solano County,California,2018,September,69.6,0.2,59,69.4
CA-097,Sonoma County,California,2018,September,64.6,0.1,57,64.5
CA-099,Stanislaus County,California,2018,September,72.1,1.2,83,70.9
CA-101,Sutter County,California,2018,September,73,0.7,69,72.3
CA-103,Tehama County,California,2018,September,70.5,0.8,70,69.7
CA-105,Trinity County,California,2018,September,64.4,1,80,63.4
CA-107,Tulare County,California,2018,September,67.3,3,111,64.3
CA-109,Tuolumne County,California,2018,September,63,2.3,100,60.7
CA-111,Ventura County,California,2018,September,68,2.5,103,65.5
CA-113,Yolo County,California,2018,September,71.4,-0,54,71.4
CA-115,Yuba County,California,2018,September,72.1,1.7,89,70.4
CA-001,Alameda County,California,2018,October,63.7,2.2,107,61.5
CA-003,Alpine County,California,2018,October,45.6,0.1,67,45.5
CA-005,Amador County,California,2018,October,62,2.1,100,59.9
CA-007,Butte County,California,2018,October,63.7,2.5,104,61.2
CA-009,Calaveras County,California,2018,October,62.3,1.9,99,60.4
CA-011,Colusa County,California,2018,October,64.9,2.2,104,62.7
CA-013,Contra Costa County,California,2018,October,65.1,2.7,110,62.4
CA-015,Del Norte County,California,2018,October,55.7,2.3,117,53.4
CA-017,El Dorado County,California,2018,October,57.2,1.2,86,56
CA-019,Fresno County,California,2018,October,58.1,1.5,92,56.6
CA-021,Glenn County,California,2018,October,63.5,1.8,97,61.7
CA-023,Humboldt County,California,2018,October,56.7,1.2,89,55.5
CA-025,Imperial County,California,2018,October,74.6,0.8,78,73.8
CA-027,Inyo County,California,2018,October,61.5,0.5,72,61
CA-029,Kern County,California,2018,October,64,1.7,95,62.3
CA-031,Kings County,California,2018,October,66.3,1.8,94,64.5
CA-033,Lake County,California,2018,October,61.4,2.4,107,59
CA-035,Lassen County,California,2018,October,47.9,0,62,47.9
CA-037,Los Angeles County,California,2018,October,64.6,2.2,99,62.4
CA-039,Madera County,California,2018,October,58.2,0.9,79,57.4
CA-041,Marin County,California,2018,October,61,2.4,115,58.6
CA-043,Mariposa County,California,2018,October,57.6,0.7,77,56.9
CA-045,Mendocino County,California,2018,October,59.3,1.6,99,57.7
CA-047,Merced County,California,2018,October,65.4,2,100,63.4
CA-049,Modoc County,California,2018,October,47.9,0.7,76,47.2
CA-051,Mono County,California,2018,October,45,-0.1,65,45.1
CA-053,Monterey County,California,2018,October,62.6,2.4,108,60.2
CA-055,Napa County,California,2018,October,64.5,3,115,61.5
CA-057,Nevada County,California,2018,October,55.7,1.4,88,54.3
CA-059,Orange County,California,2018,October,68.4,2.9,107,65.5
CA-061,Placer County,California,2018,October,56.9,1.2,81,55.7
CA-063,Plumas County,California,2018,October,49.5,0.4,70,49.1
CA-065,Riverside County,California,2018,October,70,1.3,88,68.7
CA-067,Sacramento County,California,2018,October,65.9,2,101,63.9
CA-069,San Benito County,California,2018,October,62.8,2.4,106,60.4
CA-071,San Bernardino County,California,2018,October,66.9,0.5,71,66.4
CA-073,San Diego County,California,2018,October,65.7,1.9,95,63.8
CA-075,San Francisco County,California,2018,October,61.6,2.1,112,59.5
CA-077,San Joaquin County,California,2018,October,66.1,2.6,113,63.5
CA-079,San Luis Obispo County,California,2018,October,63.2,2.7,111,60.5
CA-081,San Mateo County,California,2018,October,61.3,2.4,109,58.9
CA-083,Santa Barbara County,California,2018,October,63.1,3.6,119,59.5
CA-085,Santa Clara County,California,2018,October,63,2.5,109,60.5
CA-087,Santa Cruz County,California,2018,October,62.5,3.3,121,59.2
CA-089,Shasta County,California,2018,October,58.1,1.6,90,56.5
CA-091,Sierra County,California,2018,October,50,1,81,49
CA-093,Siskiyou County,California,2018,October,51.6,1.7,99,49.9
CA-095,Solano County,California,2018,October,65.6,2.7,114,62.9
CA-097,Sonoma County,California,2018,October,62.2,2.6,116,59.6
CA-099,Stanislaus County,California,2018,October,65.4,2.3,109,63.1
CA-101,Sutter County,California,2018,October,66.2,2.1,104,64.1
CA-103,Tehama County,California,2018,October,62.4,2,101,60.4
CA-105,Trinity County,California,2018,October,55.4,1.7,93,53.7
CA-107,Tulare County,California,2018,October,56.4,1.2,88,55.2
CA-109,Tuolumne County,California,2018,October,52.6,0.5,70,52.1
CA-111,Ventura County,California,2018,October,61.8,3,110,58.8
CA-113,Yolo County,California,2018,October,65.7,2.1,106,63.6
CA-115,Yuba County,California,2018,October,64.5,2.3,103,62.2
CA-001,Alameda County,California,2018,November,56,2.9,120,53.1
CA-003,Alpine County,California,2018,November,39.8,3.1,113,36.7
CA-005,Amador County,California,2018,November,54.2,4,124,50.2
CA-007,Butte County,California,2018,November,53.2,2.6,104,50.6
CA-009,Calaveras County,California,2018,November,54.5,4.2,125,50.3
CA-011,Colusa County,California,2018,November,55.2,3.4,119,51.8
CA-013,Contra Costa County,California,2018,November,57.4,4.1,128,53.3
CA-015,Del Norte County,California,2018,November,48.4,4,126,44.4
CA-017,El Dorado County,California,2018,November,49.6,3.2,116,46.4
CA-019,Fresno County,California,2018,November,50.7,4,123,46.7
CA-021,Glenn County,California,2018,November,53.7,3.1,113,50.6
CA-023,Humboldt County,California,2018,November,49.1,2.1,106,47
CA-025,Imperial County,California,2018,November,64.2,2,93,62.2
CA-027,Inyo County,California,2018,November,52.2,3.1,110,49.1
CA-029,Kern County,California,2018,November,55.1,3.3,113,51.8
CA-031,Kings County,California,2018,November,56.8,3.6,118,53.2
CA-033,Lake County,California,2018,November,53,4.1,127,48.9
CA-035,Lassen County,California,2018,November,38.7,1.6,86,37.1
CA-037,Los Angeles County,California,2018,November,58.4,3.9,118,54.5
CA-039,Madera County,California,2018,November,50.8,3.6,117,47.2
CA-041,Marin County,California,2018,November,56.5,3.5,123,53
CA-043,Mariposa County,California,2018,November,50.8,3.9,121,46.9
CA-045,Mendocino County,California,2018,November,51,1.9,105,49.1
CA-047,Merced County,California,2018,November,56.1,3.2,116,52.9
CA-049,Modoc County,California,2018,November,39.5,2.9,109,36.6
CA-051,Mono County,California,2018,November,38.9,3.4,115,35.5
CA-053,Monterey County,California,2018,November,56.5,3.9,123,52.6
